1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0,0,0,0,0,0,0,0,0,0.034408541,0,0,0,0,0,0,0,0,0,0.013928567
0,0.124284265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.034039801,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031109022,0,0,0,0,0,0.013928567
0,0,0.017687488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.017036155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01299564,0,0,0,0,0.068144622,0,0.040053165,0,0,0,0.06304249,0.02543441,0,0,0,0,0,0,0,0.013928567
0,0,0,0,0,0.017036155,0,0,0,0,0,0,0,0,0,0,0,0.678287272,0,0,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01299564,0,0,0.036244293,0.202054823,0.034072311,0,0.040053165,0.051059702,0.052103522,0.189246976,0,0.02543441,0,0,0.015891451,0.040432449,0,0.039006116,0,0
0,0,0.017687488,0,0,0,0.023609643,0,0,0,0,0,0,0,0.031109022,0,0,0,0,0,0
0,0.012428427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503058,0.017383226,0.013928567
0,0,0,0,0,0.017036155,0,0.020026582,0.017019901,0,0,0.084056653,0,0,0.031109022,0,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0,0,0,0,0,0.034072311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0.017383226,0
0.01299564,0,0,0,0,0.034072311,0.023609643,0.020026582,0,0.026051761,0,0,0.038151614,0,0.015554511,0,0,0,0.019503058,0.034766451,0
0,0,0,0,0,0.017036155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0.01299564,0.03728528,0,0,0.014432487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.034039801,0,0,0,0,0,0.015554511,0,0,0,0,0,0.027857134
0.01299564,0.049713706,0,0.036244293,0.043297462,0.017036155,0,0,0,0.026051761,0.051612812,0,0.012717205,0.029126486,0,0.079457255,0.080864899,0,0,0.017383226,0
0,0,0.017687488,0,0,0.034072311,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0.053062465,0,0,0,0,0.020026582,0.034039801,0,0,0.021014163,0,0,0,0,0,0,0,0,0.027857134
0.064978202,0.049713706,0.035374977,0,0,0.017036155,0,0.060079747,0,0.026051761,0.017204271,0,0.012717205,0.029126486,0.108881576,0.047674353,0.013477483,0,0.058509173,0.052149677,0.027857134
0,0.012428427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.102216933,0,0,0.068079602,0,0,0,0,0,0,0,0,0,0.039006116,0,0.222857075
0.01299564,0,0,0,0,0,0,0.020026582,0,0,0.017204271,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.017036155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025991281,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0.031109022,0,0,0,0,0,0.013928567
0,0,0,0,0,0.017036155,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.023609643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0.040053165,0,0,0.017204271,0,0,0,0,0,0,0,0.039006116,0.052149677,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563243,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0.019503058,0.034766451,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0.01299564,0,0,0,0,0.034072311,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0.019503058,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554511,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503058,0,0
0,0,0,0,0,0,0.047219286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563243,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015891451,0,0,0,0.069532903,0.027857134
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0.031109022,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.034039801,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0.025991281,0.012428427,0.053062465,0,0,0.051108466,0.023609643,0,0,0,0,0,0,0.014563243,0,0,0,0,0.019503058,0,0.013928567
0,0,0,0,0,0,0,0.08010633,0,0,0.051612812,0,0.012717205,0,0,0,0,0,0,0.017383226,0
0,0,0.035374977,0,0,0.051108466,0.047219286,0.040053165,0,0,0,0.021014163,0,0,0,0,0,0,0,0.017383226,0
0.025991281,0.024856853,0,0.072488586,0.115459899,0,0,0.020026582,0,0.078155282,0,0,0.012717205,0.029126486,0,0.063565804,0.269549662,0,0.019503058,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503058,0,0
0.103965122,0,0,0.018122147,0,0,0,0.020026582,0,0,0,0,0.089020434,0,0,0,0,0,0.117018347,0,0
0.311895367,0.086998986,0,0.072488586,0.043297462,0.068144622,0.141657859,0.08010633,0.017019901,0.117232923,0.137634164,0.06304249,0.190758072,0.058252973,0.062218044,0.333720471,0.067387416,0,0.253539751,0.034766451,0.027857134
0,0,0.070749954,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0.017204271,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563243,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.034039801,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0.015554511,0,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554511,0,0,0,0,0,0
0,0,0,0,0,0.034072311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012428427,0,0,0,0,0,0,0,0,0,0.042028327,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563243,0.031109022,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0.015554511,0,0,0,0,0,0
0,0.049713706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0.01299564,0.012428427,0,0,0,0,0.023609643,0,0,0.01302588,0.017204271,0,0,0,0,0,0,0,0,0,0
0,0.012428427,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015891451,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034766451,0
0,0.012428427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013928567
0,0,0.123812419,0,0,0,0,0,0,0,0,0,0.012717205,0,0.031109022,0,0,0,0.019503058,0.017383226,0
0.467843051,0.397709648,0.035374977,0.344320785,1.096869038,0,0,0.300398737,0,0.364724651,0.32688114,0.021014163,0.36879894,0.116505945,0.015554511,0.683332392,2.479856892,0.743927975,0.156024462,0.156449032,0
0,0,0,0,0,0.051108466,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017204271,0,0,0,0.031109022,0,0,0,0,0,0
0,0.024856853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017204271,0,0.012717205,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017204271,0,0,0,0,0.015891451,0,0,0,0,0
0.01299564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.040053165,0,0,0,0.084056653,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563243,0,0,0.026954966,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0.021014163,0,0,0,0,0,0,0.019503058,0,0
0.077973842,0.633849752,1.238124192,0.289954345,0.418542133,0.511084664,0.82633751,0.881169627,0.646756221,1.34166568,0.877417797,0.714481552,0.457819374,0.495150268,0.575516904,0.15891451,0.377369527,0.700167506,0.35105504,0.799628384,0.348214179
0,0,0.035374977,0,0,0,0.047219286,0,0.068079602,0,0,0.105070817,0.02543441,0,0,0,0,0,0,0,0.041785702
0.01299564,0,0.106124931,0,0,0.204433866,0.047219286,0,0.221258707,0,0,0.168113306,0,0,0.077772555,0,0,0.175041877,0.039006116,0.034766451,0.320357045
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0.01299564,0,0,0,0,0,0.023609643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012428427,0.017687488,0,0,0,0.023609643,0,0,0,0,0.021014163,0,0,0,0.095348706,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046663533,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015891451,0,0,0,0.017383226,0
0,0,0,0,0,0.017036155,0,0,0.017019901,0,0,0,0,0,0.077772555,0,0,0,0,0,0
0,0,0.017687488,0,0,0,0,0,0,0,0,0,0,0.014563243,0,0,0,0,0,0,0
0,0,0,0,0,0,0.047219286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0.031109022,0,0,0,0,0,0
0.01299564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.017036155,0,0,0,0,0.017204271,0,0,0,0,0,0,0,0,0,0.013928567
0,0,0.017687488,0,0,0,0,0,0.085099503,0,0,0,0,0,0,0,0,0,0.019503058,0,0.027857134
0,0,0,0,0,0,0.023609643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017204271,0,0,0,0,0,0,0,0,0,0
0.038986921,0,0,0.036244293,0,0.136289244,0.070828929,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0,0,0,0,0,0.017036155,0,0.040053165,0.119139304,0.01302588,0,0.06304249,0.012717205,0,0.015554511,0.015891451,0,0,0,0.017383226,0.069642836
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554511,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678287272,0,0,0
0,0,0,0,0,0,0.023609643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.017036155,0,0.060079747,0,0,0,0.042028327,0,0,0.062218044,0,0,0,0,0.052149677,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554511,0.031782902,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554511,0,0,0,0,0,0.013928567
0,0,0.070749954,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0.013928567
0,0,0,0,0,0.017036155,0.023609643,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027857134
0.025991281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0.012717205,0,0.031109022,0,0,0,0.019503058,0.017383226,0
0.038986921,0,0,0,0,0.017036155,0,0.08010633,0.034039801,0,0,0.042028327,0.012717205,0.029126486,0,0,0,0,0.078012231,0,0.027857134
0,0,0,0,0,0,0,0.060079747,0,0,0,0,0,0.029126486,0,0,0,0,0,0.086916129,0
0.01299564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503058,0,0
0,0,0.017687488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503058,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0,0,0,0.036244293,0.057729949,0,0,0,0,0.026051761,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017204271,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026954966,0,0.019503058,0,0
0,0.024856853,0,0.018122147,0.014432487,0,0,0,0,0,0.051612812,0,0.02543441,0.04368973,0,0.015891451,0.026954966,0,0.019503058,0.034766451,0.013928567
0,0,0,0.036244293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503058,0,0
0.01299564,0,0,0,0,0,0,0.040053165,0,0,0,0,0,0,0,0.031782902,0.013477483,0,0,0.017383226,0
0,0,0.106124931,0,0,0.017036155,0,0,0.017019901,0,0,0.06304249,0.012717205,0,0.031109022,0,0,0,0,0,0.041785702
0,0,0,0,0,0,0,0,0.034039801,0,0,0.042028327,0,0,0.046663533,0,0,0,0,0.017383226,0.013928567
0,0,0.141499908,0,0,0.051108466,0.094438573,0.020026582,1.327552242,0,0,0.483325756,0.02543441,0.014563243,0.373308262,0,0,0.76580821,0.019503058,0,0.821785463
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0.031109022,0,0,0,0.019503058,0,0.027857134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015891451,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.034072311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01299564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015891451,0,0,0,0,0
0,0,0,0,0,0,0,0.020026582,0,0.01302588,0,0.021014163,0,0,0,0,0,0,0.019503058,0,0
0.01299564,0.062142133,0,0.018122147,0.043297462,0,0,0.020026582,0,0.052103522,0.051612812,0,0.012717205,0.014563243,0,0,0.107819865,0,0,0,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025991281,0.099427412,0.813624469,0.05436644,0.028864975,0.579229286,0.424973576,0.700930385,0.697815922,0.573138737,0.550536657,0.462311593,0.139889253,0.291264864,0.49774435,0,0.107819865,0,0.17552752,0.417197418,0.417857015
0,0.012428427,0.336062281,0,0.043297462,0.119253088,0.165267502,0.040053165,1.361592043,0.01302588,0.017204271,0.525354083,0.038151614,0.014563243,0.202208642,0.015891451,0,0.131281407,0.019503058,0.017383226,1.225713912
0.01299564,0,0.106124931,0,0,0.153325399,0.023609643,0,0.408477613,0,0,0.210141633,0,0,0.124436087,0,0,0,0,0,0.724285493
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554511,0,0,0,0,0,0
0,0,0,0,0,0.034072311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015891451,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563243,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554511,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.01302588,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437604691,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563243,0,0.015891451,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015554511,0,0,0,0,0,0
0,0,0,0,0,0,0.023609643,0,0,0.01302588,0,0,0,0,0,0,0,0,0,0.017383226,0.013928567
0.01299564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.040053165,0,0,0,0,0.012717205,0,0.077772555,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0.031109022,0,0.013477483,0,0.019503058,0,0.125357105
0,0,0,0,0,0,0,0.020026582,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.023609643,0,0.085099503,0,0.017204271,0.06304249,0,0,0.077772555,0,0,0,0,0,0.041785702
0,0,0,0,0,0.017036155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027857134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0.017019901,0,0.017204271,0,0,0,0,0.047674353,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031782902,0,0,0.019503058,0,0
0,0,0,0,0.014432487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.017687488,0,0,0,0,0,0.034039801,0,0,0,0,0,0,0,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0.01299564,0,0,0,0,0,0,0,0,0,0,0,0.02543441,0,0,0,0,0,0,0.017383226,0
0.051982561,0.012428427,0,0.018122147,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0.058509173,0,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.035374977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.495249677,0,0,0.221470021,0.070828929,0,0.340398011,0,0,0.12608498,0,0,0.528853371,0,0,0,0,0,0.431785582
0,0,0.106124931,0,0,0,0.023609643,0,0.034039801,0,0.017204271,0,0,0,0,0,0,0,0,0,0.167142806
0.025991281,0,0.159187396,0,0,0.255542332,0.094438573,0.020026582,1.361592043,0,0,0.546368246,0.012717205,0,0.51329886,0,0,1.181532667,0.058509173,0,1.211785344
0.116960763,0.124284265,0.282999815,0,0,0.306650799,0.37775429,0.400531649,0.595696519,0.039077641,0,0.840566532,0.254344097,0.029126486,0.871052612,0.079457255,0.013477483,0,0.136521404,0.12168258,1.768928031
0,0,0.088437442,0,0,0.068144622,0,0,0.102119403,0,0,0.105070817,0,0,0.015554511,0,0,0,0,0,0.125357105
0,0,0,0,0,0,0.023609643,0.020026582,0.085099503,0,0,0.084056653,0,0,0.015554511,0,0,0,0,0,0.083571403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039006116,0,0
0,0,0,0,0,0.017036155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.017687488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.070749954,0,0,0,0,0,0,0,0,0.021014163,0,0,0.015554511,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0.017204271,0.042028327,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03728528,0.035374977,0.018122147,0.014432487,0.136289244,0.094438573,0.08010633,0.034039801,0.208414086,0.137634164,0.084056653,0,0,0.093327066,0,0.094342382,0,0.019503058,0.104299354,0.013928567
0,0,0,0,0,0,0,0.020026582,0.017019901,0,0.017204271,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034766451,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0.031109022,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015891451,0,0,0,0,0
0,0,0,0.018122147,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0.015554511,0,0,0,0,0,0
0,0,0,0,0.014432487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.085180777,0,0,0.034039801,0,0,0,0,0,0,0,0,0,0.019503058,0.017383226,0.041785702
0.025991281,0,0.141499908,0,0,0.204433866,0,0,0.068079602,0,0,0.12608498,0,0,0.077772555,0,0,0,0.058509173,0,0.055714269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094342382,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017204271,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503058,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563243,0,0,0,0,0,0,0
0,0,0.017687488,0,0,0.119253088,0.070828929,0.020026582,0.289338309,0,0,0.18912747,0,0,0.17109962,0,0,0,0.039006116,0,0.139285672
0,0,0,0,0,0,0.023609643,0,0.051059702,0,0,0.042028327,0,0,0.062218044,0,0,0.437604691,0,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0,0,0,0,0,0.051108466,0,0,0.034039801,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0.015554511,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0.021014163,0,0,0,0,0,0,0.019503058,0.017383226,0
0,0,0,0.036244293,0,0.017036155,0,0.120159495,0.102119403,0.117232923,0.017204271,0.12608498,0.02543441,0.014563243,0.139990598,0,0,0.24068258,0,0.017383226,0.041785702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.023609643,0,0.238278608,0,0,0.12608498,0.012717205,0.014563243,0.031109022,0,0,0,0.039006116,0,0.236785642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015891451,0,0,0,0,0.027857134
0,0,0,0,0,0,0,0,0.017019901,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013928567
0,0,0,0,0,0,0,0,0,0.026051761,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.028864975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0,0,0,0.020026582,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383226,0
0,0,0,0,0.014432487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021014163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503058,0,0
0,0,0,0,0,0,0,0,0,0.01302588,0,0.021014163,0.02543441,0,0,0.015891451,0,0,0.039006116,0,0.041785702
0,0,0,0,0,0.017036155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027857134
0.025991281,0,0.035374977,0,0,0,0,0,0,0,0,0,0.038151614,0,0,0,0,0,0.019503058,0,0
0.103965122,0,0.336062281,0.072488586,0.057729949,0.425903887,0.118048216,0.300398737,0.221258707,0.065129402,0.034408541,0.378254939,0.279778506,0.233011891,0.139990598,0,0.026954966,2.209903691,0.195030578,0.104299354,0.320357045
0.103965122,0.012428427,0.053062465,0.036244293,0.014432487,0.545156975,0.070828929,0.100132912,0.136159204,0.01302588,0,0.168113306,0.152606458,0.058252973,0.248872175,0.015891451,0,0.043760469,0.039006116,0.156449032,0.236785642
0.740751497,0.236140104,0.159187396,0.308076492,0.389677158,0.085180777,0.236096431,0.140186077,0.170199005,1.01601867,0.516128116,0.210141633,0.852052724,0.393207566,0.124436087,1.160075922,0.539099324,0,0.565588676,0.365047741,0.069642836
0,0,0,0,0,0,0,0,0.034039801,0,0,0,0,0,0,0,0,0,0,0,0
0.103965122,0.03728528,0,0,0,0.068144622,0.023609643,0,0.017019901,0.026051761,0,0,0.012717205,0,0,0,0,0,0.019503058,0.017383226,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
1.143616346,0.372852795,0.070749954,1.10545094,0.317514722,0.238506177,0.354144647,0.100132912,0.017019901,0.508009335,0.172042705,0.18912747,0.902921543,0.203885405,0.062218044,1.859299765,0.296504628,0.131281407,0.585091733,0.260748386,0.027857134
0,0,0,0,0,0,0,0,0,0.01302588,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012717205,0,0,0,0,0,0,0,0
0,0.012428427,0,0,0,0,0,0,0,0,0,0,0.02543441,0,0,0,0,0,0,0.034766451,0
0.298899727,0.086998986,0,0.036244293,0,0.017036155,0.070828929,0.060079747,0,0.143284684,0,0.042028327,0.406950555,0.029126486,0,0.127131608,0.053909932,0,0.273042809,0.156449032,0.013928567
